Date,Open,High,Low,Close,Volume
2014-04-03 00:00:00+02:00,337.07000732421875,338.45001220703125,336.0299987792969,337.25,338191100
2014-04-04 00:00:00+02:00,337.6499938964844,339.8599853515625,337.4800109863281,339.17999267578125,323569000
2014-04-07 00:00:00+02:00,337.8299865722656,337.8299865722656,334.7799987792969,334.9599914550781,278242400
2014-04-08 00:00:00+02:00,335.2799987792969,335.7099914550781,331.7099914550781,333.8900146484375,395786500
2014-04-09 00:00:00+02:00,334.19000244140625,336.25,334.1700134277344,335.1600036621094,294131200
2014-04-10 00:00:00+02:00,335.9800109863281,337.1499938964844,333.17999267578125,333.4100036621094,313492300
2014-04-11 00:00:00+02:00,332.04998779296875,332.04998779296875,327.0799865722656,328.7699890136719,356134700
2014-04-14 00:00:00+02:00,328.3399963378906,329.7900085449219,325.5,329.7900085449219,366588000
2014-04-15 00:00:00+02:00,329.4700012207031,330.32000732421875,326.489990234375,326.5799865722656,386757700
2014-04-16 00:00:00+02:00,328.44000244140625,330.82000732421875,328.44000244140625,330.82000732421875,300860300
2014-04-17 00:00:00+02:00,330.8500061035156,332.45001220703125,329.67999267578125,332.42999267578125,298846600
2014-04-22 00:00:00+02:00,333.4200134277344,337.3900146484375,333.4200134277344,337.0299987792969,285602400
2014-04-23 00:00:00+02:00,336.70001220703125,336.9100036621094,334.8599853515625,335.04998779296875,267888000
2014-04-24 00:00:00+02:00,336.1499938964844,337.8399963378906,333.42999267578125,336.1300048828125,265081400
2014-04-25 00:00:00+02:00,335.29998779296875,335.29998779296875,332.5,333.5,218859200
2014-04-28 00:00:00+02:00,333.57000732421875,335.5899963378906,333.489990234375,334.1300048828125,208001500
2014-04-29 00:00:00+02:00,334.5899963378906,338.1199951171875,334.5899963378906,338.1199951171875,267503900
2014-04-30 00:00:00+02:00,337.55999755859375,338.3599853515625,336.94000244140625,337.8900146484375,307176400
2014-05-02 00:00:00+02:00,338.4200134277344,339.20001220703125,337.1099853515625,337.760009765625,271614400
2014-05-05 00:00:00+02:00,337.3800048828125,337.3999938964844,334.6700134277344,336.8900146484375,212413900
2014-05-06 00:00:00+02:00,337.4200134277344,338.04998779296875,335.2699890136719,336.0400085449219,236147400
2014-05-07 00:00:00+02:00,335.1700134277344,336.7300109863281,334.54998779296875,336.0299987792969,276308300
2014-05-08 00:00:00+02:00,336.4800109863281,339.55999755859375,335.5199890136719,339.55999755859375,280038000
2014-05-09 00:00:00+02:00,339.30999755859375,339.30999755859375,337.55999755859375,338.5400085449219,247413600
2014-05-12 00:00:00+02:00,338.9700012207031,341.1700134277344,338.92999267578125,340.9599914550781,238442400
2014-05-13 00:00:00+02:00,341.4800109863281,342.04998779296875,340.7699890136719,341.8900146484375,255633300
2014-05-14 00:00:00+02:00,342.0199890136719,342.1000061035156,340.8299865722656,341.5899963378906,264850700
2014-05-15 00:00:00+02:00,341.510009765625,342.7099914550781,337.9700012207031,338.5,408245700
2014-05-16 00:00:00+02:00,338.25,338.989990234375,336.5199890136719,338.989990234375,385362000
2014-05-19 00:00:00+02:00,338.6700134277344,338.8999938964844,335.95001220703125,338.510009765625,256932600
2014-05-20 00:00:00+02:00,338.4700012207031,339.3800048828125,337.7699890136719,338.32000732421875,229954100
2014-05-21 00:00:00+02:00,337.6600036621094,340.4800109863281,336.6000061035156,340.3399963378906,245904600
2014-05-22 00:00:00+02:00,340.8299865722656,341.5799865722656,339.9100036621094,341.0199890136719,217124100
2014-05-23 00:00:00+02:00,341.20001220703125,341.94000244140625,340.0299987792969,341.760009765625,195017700
2014-05-26 00:00:00+02:00,342.20001220703125,343.69000244140625,342.20001220703125,343.69000244140625,192294300
2014-05-27 00:00:00+02:00,343.8900146484375,344.7799987792969,343.6099853515625,344.4700012207031,225873400
2014-05-28 00:00:00+02:00,344.2099914550781,344.489990234375,343.489990234375,344.2900085449219,244842600
2014-05-30 00:00:00+02:00,344.30999755859375,344.9700012207031,343.8699951171875,344.239990234375,333829700
2014-06-02 00:00:00+02:00,344.70001220703125,345.5400085449219,344.2099914550781,345.0799865722656,205306100
2014-06-03 00:00:00+02:00,345.07000732421875,345.07000732421875,342.94000244140625,343.4800109863281,195107500
2014-06-04 00:00:00+02:00,343.1600036621094,343.6700134277344,342.239990234375,343.55999755859375,202219600
2014-06-05 00:00:00+02:00,343.7900085449219,347.5799865722656,342.8800048828125,344.989990234375,311194100
2014-06-06 00:00:00+02:00,344.8800048828125,347.44000244140625,344.8800048828125,347.29998779296875,328531400
2014-06-10 00:00:00+02:00,348.45001220703125,349.7099914550781,348.0400085449219,349.7099914550781,234846400
2014-06-11 00:00:00+02:00,349.6000061035156,349.6499938964844,347.1400146484375,347.739990234375,246687400
2014-06-12 00:00:00+02:00,347.8299865722656,348.9200134277344,347.2799987792969,347.8299865722656,221801000
2014-06-13 00:00:00+02:00,348.3299865722656,348.3299865722656,344.8800048828125,347.07000732421875,223008800
2014-06-16 00:00:00+02:00,346.67999267578125,347.1300048828125,345.17999267578125,345.5199890136719,208552100
2014-06-17 00:00:00+02:00,345.92999267578125,347.0400085449219,344.95001220703125,346.4200134277344,216672200
2014-06-18 00:00:00+02:00,346.67999267578125,347.489990234375,346.1300048828125,346.1300048828125,203896900
2014-06-19 00:00:00+02:00,347.6000061035156,349.04998779296875,347.6000061035156,348.1499938964844,235643000
2014-06-20 00:00:00+02:00,347.9800109863281,349.1499938964844,347.7900085449219,348.0899963378906,366458500
2014-06-23 00:00:00+02:00,348.0400085449219,348.1400146484375,345.5899963378906,346.30999755859375,191977200
2014-06-24 00:00:00+02:00,346.6300048828125,347.3299865722656,344.9599914550781,345.57000732421875,221963600
2014-06-25 00:00:00+02:00,344.4200134277344,344.4200134277344,340.92999267578125,341.94000244140625,331854700
2014-06-26 00:00:00+02:00,342.3599853515625,343.010009765625,340.3800048828125,341.8599853515625,284380600
2014-06-27 00:00:00+02:00,341.9800109863281,342.79998779296875,341.239990234375,341.9700012207031,208823300
2014-06-30 00:00:00+02:00,342.1099853515625,343.260009765625,340.79998779296875,341.8599853515625,273654400
2014-07-01 00:00:00+02:00,342.3599853515625,344.9599914550781,342.3599853515625,344.8900146484375,425164500
2014-07-02 00:00:00+02:00,345.07000732421875,346.3900146484375,345.0299987792969,345.67999267578125,271246000
2014-07-03 00:00:00+02:00,345.6300048828125,348.92999267578125,345.4200134277344,348.9100036621094,256217200
2014-07-04 00:00:00+02:00,348.95001220703125,348.95001220703125,347.95001220703125,347.95001220703125,225972600
2014-07-07 00:00:00+02:00,347.7200012207031,347.9200134277344,344.6700134277344,344.79998779296875,203161500
2014-07-08 00:00:00+02:00,345.0899963378906,345.3500061035156,339.989990234375,339.989990234375,294751500
2014-07-09 00:00:00+02:00,340.3299865722656,340.6600036621094,338.6300048828125,339.9599914550781,264318400
2014-07-10 00:00:00+02:00,339.9100036621094,339.9100036621094,334.5799865722656,336.3699951171875,362225800
2014-07-11 00:00:00+02:00,336.7900085449219,338.04998779296875,335.67999267578125,336.9100036621094,273686700
2014-07-14 00:00:00+02:00,337.3500061035156,340.2900085449219,337.3500061035156,339.7900085449219,228098200
2014-07-15 00:00:00+02:00,339.5400085449219,340.239990234375,338.2200012207031,338.4200134277344,255836800
2014-07-16 00:00:00+02:00,339.1099853515625,343.1600036621094,339.1099853515625,342.9700012207031,269070900
2014-07-17 00:00:00+02:00,342.2699890136719,342.2699890136719,339.5299987792969,339.739990234375,244392900
2014-07-18 00:00:00+02:00,339.0400085449219,339.739990234375,337.1600036621094,339.6600036621094,227826300
2014-07-21 00:00:00+02:00,339.6400146484375,339.75,337.3399963378906,337.95001220703125,184224500
2014-07-22 00:00:00+02:00,338.82000732421875,342.54998779296875,338.82000732421875,342.44000244140625,207779900
2014-07-23 00:00:00+02:00,342.0,343.9200134277344,341.6000061035156,342.8599853515625,231511900
2014-07-24 00:00:00+02:00,342.9700012207031,344.80999755859375,341.6199951171875,344.3299865722656,282142300
2014-07-25 00:00:00+02:00,343.989990234375,344.8500061035156,341.3800048828125,341.95001220703125,264734800
2014-07-28 00:00:00+02:00,342.4700012207031,342.8900146484375,339.7200012207031,341.3399963378906,211271100
2014-07-29 00:00:00+02:00,341.57000732421875,343.489990234375,340.7900085449219,342.2699890136719,214267000
2014-07-30 00:00:00+02:00,342.04998779296875,343.1099853515625,339.82000732421875,340.44000244140625,262180700
2014-07-31 00:00:00+02:00,340.70001220703125,341.0299987792969,335.3699951171875,335.989990234375,381221600
2014-08-04 00:00:00+02:00,332.6600036621094,333.0,330.6300048828125,331.1499938964844,233248900
2014-08-05 00:00:00+02:00,331.989990234375,333.7300109863281,331.2900085449219,332.1000061035156,270053700
2014-08-06 00:00:00+02:00,331.239990234375,331.239990234375,326.739990234375,329.19000244140625,380097200
2014-08-07 00:00:00+02:00,329.05999755859375,329.92999267578125,326.6600036621094,326.9599914550781,344512100
2014-08-08 00:00:00+02:00,325.25,326.2099914550781,322.3999938964844,324.9100036621094,321970100
2014-08-11 00:00:00+02:00,326.1199951171875,329.80999755859375,326.1199951171875,329.3599853515625,211916600
2014-08-12 00:00:00+02:00,329.239990234375,330.19000244140625,328.1499938964844,328.739990234375,204167800
2014-08-13 00:00:00+02:00,329.2799987792969,330.6300048828125,328.92999267578125,330.0199890136719,222489200
2014-08-14 00:00:00+02:00,329.67999267578125,331.5899963378906,328.8699951171875,331.0400085449219,244320100
2014-08-15 00:00:00+02:00,331.57000732421875,333.92999267578125,329.6499938964844,329.7200012207031,241674400
2014-08-18 00:00:00+02:00,331.6099853515625,333.9100036621094,331.6099853515625,333.6000061035156,175948700
2014-08-19 00:00:00+02:00,334.2900085449219,335.6400146484375,334.2900085449219,335.489990234375,173454800
2014-08-20 00:00:00+02:00,335.4700012207031,335.7099914550781,334.1300048828125,335.29998779296875,171817300
2014-08-21 00:00:00+02:00,335.1199951171875,337.6099853515625,334.760009765625,337.510009765625,196130300
2014-08-22 00:00:00+02:00,337.5199890136719,337.8900146484375,335.260009765625,336.75,201438000
2014-08-25 00:00:00+02:00,338.3599853515625,340.4599914550781,338.3599853515625,340.4599914550781,165971000
2014-08-26 00:00:00+02:00,340.510009765625,343.05999755859375,339.9100036621094,342.9599914550781,213982500
2014-08-27 00:00:00+02:00,342.989990234375,343.989990234375,342.6000061035156,343.3299865722656,239964000
2014-08-28 00:00:00+02:00,343.04998779296875,343.04998779296875,340.3500061035156,341.04998779296875,252473300
2014-08-29 00:00:00+02:00,341.6000061035156,342.7300109863281,339.54998779296875,342.0,254537400
2014-09-01 00:00:00+02:00,342.4100036621094,343.3699951171875,341.4700012207031,342.8599853515625,155287100
2014-09-02 00:00:00+02:00,343.1499938964844,344.3399963378906,342.0899963378906,342.75,237357400
2014-09-03 00:00:00+02:00,342.4200134277344,346.45001220703125,342.4200134277344,344.9700012207031,258847500
2014-09-04 00:00:00+02:00,344.4800109863281,349.4200134277344,344.1000061035156,348.8900146484375,362875100
2014-09-05 00:00:00+02:00,348.4800109863281,348.6000061035156,346.4599914550781,347.57000732421875,256247100
2014-09-08 00:00:00+02:00,346.6300048828125,346.6300048828125,344.239990234375,346.0899963378906,222955600
2014-09-09 00:00:00+02:00,345.7200012207031,346.7300109863281,344.6499938964844,344.8699951171875,255436200
2014-09-10 00:00:00+02:00,344.5,344.7699890136719,342.7200012207031,344.70001220703125,222322900
2014-09-11 00:00:00+02:00,345.82000732421875,346.17999267578125,342.7300109863281,344.2699890136719,207992600
2014-09-12 00:00:00+02:00,344.9200134277344,345.1700134277344,343.7300109863281,344.2699890136719,183926900
2014-09-15 00:00:00+02:00,343.6099853515625,344.75,342.7799987792969,343.9100036621094,211209200
2014-09-16 00:00:00+02:00,343.5400085449219,343.5400085449219,341.3999938964844,342.8399963378906,235146200
2014-09-17 00:00:00+02:00,344.1499938964844,345.1300048828125,344.05999755859375,344.3900146484375,246872400
2014-09-18 00:00:00+02:00,345.07000732421875,348.1000061035156,345.07000732421875,347.7799987792969,269440800
2014-09-19 00:00:00+02:00,349.9200134277344,350.8500061035156,348.5199890136719,348.5199890136719,565222200
2014-09-22 00:00:00+02:00,347.6000061035156,347.8999938964844,346.3699951171875,346.69000244140625,231714000
2014-09-23 00:00:00+02:00,346.30999755859375,346.30999755859375,341.19000244140625,341.8900146484375,263377500
2014-09-24 00:00:00+02:00,342.29998779296875,344.4200134277344,340.69000244140625,344.3500061035156,270838700
2014-09-25 00:00:00+02:00,344.3900146484375,346.0400085449219,340.6000061035156,341.44000244140625,325811900
2014-09-26 00:00:00+02:00,341.4599914550781,343.04998779296875,339.7099914550781,342.29998779296875,228754500
2014-09-29 00:00:00+02:00,342.29998779296875,342.7699890136719,339.0899963378906,340.989990234375,211177200
2014-09-30 00:00:00+02:00,341.8999938964844,343.82000732421875,341.2099914550781,343.0799865722656,292701200
2014-10-01 00:00:00+02:00,342.70001220703125,343.6499938964844,339.5400085449219,340.2200012207031,277469200
2014-10-02 00:00:00+02:00,339.6099853515625,339.6099853515625,332.04998779296875,332.04998779296875,356559700
2014-10-03 00:00:00+02:00,333.6600036621094,335.7200012207031,333.0899963378906,335.19000244140625,245554800
2014-10-06 00:00:00+02:00,336.0400085449219,337.8500061035156,335.6400146484375,336.0,230819500
2014-10-07 00:00:00+02:00,335.5299987792969,335.5299987792969,330.8500061035156,330.8500061035156,306890300
2014-10-08 00:00:00+02:00,330.010009765625,330.010009765625,327.0799865722656,328.0,317494600
2014-10-09 00:00:00+02:00,330.1600036621094,331.5899963378906,325.9800109863281,326.6700134277344,339430600
2014-10-10 00:00:00+02:00,324.80999755859375,324.80999755859375,320.3500061035156,321.6199951171875,366120300
2014-10-13 00:00:00+02:00,320.260009765625,323.3900146484375,318.95001220703125,321.55999755859375,286769200
2014-10-14 00:00:00+02:00,320.3999938964844,322.2099914550781,316.94000244140625,321.5299987792969,334714900
2014-10-15 00:00:00+02:00,321.739990234375,321.739990234375,310.9100036621094,311.3599853515625,447825500
2014-10-16 00:00:00+02:00,312.8399963378906,314.57000732421875,302.4800109863281,310.0299987792969,659107300
2014-10-17 00:00:00+02:00,310.6700134277344,318.9200134277344,309.8999938964844,318.67999267578125,449114100
2014-10-20 00:00:00+02:00,318.75,319.1700134277344,315.1700134277344,317.010009765625,304249900
2014-10-21 00:00:00+02:00,316.489990234375,323.739990234375,315.010009765625,323.739990234375,378977800
2014-10-22 00:00:00+02:00,324.010009765625,326.29998779296875,322.2799987792969,326.1099853515625,322659800
2014-10-23 00:00:00+02:00,325.79998779296875,328.7300109863281,322.6099853515625,328.260009765625,322414400
2014-10-24 00:00:00+02:00,327.510009765625,328.1700134277344,326.010009765625,327.1700134277344,314447300
2014-10-27 00:00:00+01:00,328.79998779296875,330.05999755859375,323.5299987792969,325.1000061035156,396180200
2014-10-28 00:00:00+01:00,326.1499938964844,328.6600036621094,326.1499938964844,328.25,301912600
2014-10-29 00:00:00+01:00,328.8800048828125,330.3299865722656,328.3699951171875,328.7799987792969,304438100
2014-10-30 00:00:00+01:00,329.95001220703125,331.239990234375,325.2799987792969,330.7099914550781,380444700
2014-10-31 00:00:00+01:00,333.510009765625,337.0299987792969,333.44000244140625,336.79998779296875,424665000
2014-11-03 00:00:00+01:00,336.760009765625,337.67999267578125,333.7799987792969,334.25,286717200
2014-11-04 00:00:00+01:00,333.760009765625,335.82000732421875,330.4100036621094,330.8800048828125,321348200
2014-11-05 00:00:00+01:00,332.55999755859375,336.4599914550781,332.3699951171875,336.3599853515625,301820200
2014-11-06 00:00:00+01:00,335.57000732421875,339.70001220703125,334.3599853515625,337.0799865722656,362266900
2014-11-07 00:00:00+01:00,337.6499938964844,338.30999755859375,333.6600036621094,335.25,328277700
2014-11-10 00:00:00+01:00,335.07000732421875,337.7099914550781,334.42999267578125,337.7099914550781,238927100
2014-11-11 00:00:00+01:00,337.9100036621094,339.5,337.75,338.92999267578125,280702000
2014-11-12 00:00:00+01:00,338.25,338.7099914550781,334.6000061035156,335.0899963378906,325015700
2014-11-13 00:00:00+01:00,335.57000732421875,337.239990234375,333.7200012207031,335.8599853515625,308227100
2014-11-14 00:00:00+01:00,336.20001220703125,336.6199951171875,333.8800048828125,335.6300048828125,269884000
2014-11-17 00:00:00+01:00,333.9700012207031,337.7200012207031,333.05999755859375,337.25,250345900
2014-11-18 00:00:00+01:00,337.25,339.69000244140625,337.1000061035156,339.29998779296875,269226600
2014-11-19 00:00:00+01:00,339.19000244140625,340.4200134277344,338.1300048828125,339.1499938964844,262353500
2014-11-20 00:00:00+01:00,339.0199890136719,339.0199890136719,336.1600036621094,338.2799987792969,269251100
2014-11-21 00:00:00+01:00,338.6199951171875,345.5400085449219,338.6199951171875,345.239990234375,361072700
2014-11-24 00:00:00+01:00,345.44000244140625,346.3699951171875,345.3500061035156,345.7200012207031,282302100
2014-11-25 00:00:00+01:00,345.54998779296875,347.8999938964844,345.2099914550781,346.2799987792969,343547000
2014-11-26 00:00:00+01:00,346.5899963378906,347.80999755859375,345.9599914550781,346.2799987792969,237250300
2014-11-27 00:00:00+01:00,346.69000244140625,347.9599914550781,346.30999755859375,347.489990234375,207668700
2014-11-28 00:00:00+01:00,347.2099914550781,347.510009765625,345.5400085449219,347.25,277367900
2014-12-01 00:00:00+01:00,345.5400085449219,346.3399963378906,344.0199890136719,345.6400146484375,267704400
2014-12-02 00:00:00+01:00,346.5299987792969,349.010009765625,346.5299987792969,347.3699951171875,249022600
2014-12-03 00:00:00+01:00,347.55999755859375,350.04998779296875,347.55999755859375,349.3399963378906,255224800
2014-12-04 00:00:00+01:00,349.739990234375,350.989990234375,344.55999755859375,344.8399963378906,337180200
2014-12-05 00:00:00+01:00,346.4100036621094,350.9700012207031,346.4100036621094,350.9700012207031,295916000
2014-12-08 00:00:00+01:00,350.25,350.4200134277344,348.6099853515625,348.6099853515625,196376200
2014-12-09 00:00:00+01:00,347.0899963378906,347.0899963378906,340.3999938964844,340.4800109863281,352927100
2014-12-10 00:00:00+01:00,341.30999755859375,343.4200134277344,338.7900085449219,339.32000732421875,288890400
2014-12-11 00:00:00+01:00,338.70001220703125,340.29998779296875,336.6000061035156,339.30999755859375,297221100
2014-12-12 00:00:00+01:00,338.1700134277344,338.1700134277344,330.5400085449219,330.5400085449219,291218700
2014-12-15 00:00:00+01:00,330.3699951171875,333.1300048828125,323.1700134277344,323.2900085449219,344248400
2014-12-16 00:00:00+01:00,323.79998779296875,328.9100036621094,318.95001220703125,328.8800048828125,479568600
2014-12-17 00:00:00+01:00,327.30999755859375,330.2300109863281,325.3699951171875,329.3399963378906,362940500
2014-12-18 00:00:00+01:00,331.57000732421875,339.04998779296875,331.57000732421875,339.04998779296875,367026100
2014-12-19 00:00:00+01:00,340.5799865722656,341.75,337.1499938964844,340.29998779296875,465812500
2014-12-22 00:00:00+01:00,341.05999755859375,343.3999938964844,340.989990234375,341.9700012207031,203321500
2014-12-23 00:00:00+01:00,341.94000244140625,344.05999755859375,341.94000244140625,344.05999755859375,170921500
2014-12-30 00:00:00+01:00,343.6400146484375,343.6400146484375,340.8800048828125,341.0199890136719,170168600
2015-01-05 00:00:00+01:00,340.5799865722656,342.9200134277344,333.8399963378906,333.989990234375,307877100
2015-01-06 00:00:00+01:00,334.32000732421875,335.82000732421875,330.8500061035156,331.6099853515625,281556300
2015-01-07 00:00:00+01:00,332.4100036621094,335.5,331.6499938964844,333.20001220703125,282695700
2015-01-08 00:00:00+01:00,335.1499938964844,342.8900146484375,335.1499938964844,342.3500061035156,329959200
2015-01-09 00:00:00+01:00,342.04998779296875,342.70001220703125,336.2799987792969,337.92999267578125,357016800
2015-01-12 00:00:00+01:00,338.489990234375,341.54998779296875,336.6300048828125,339.8699951171875,271740800
2015-01-13 00:00:00+01:00,338.8500061035156,345.6199951171875,338.260009765625,344.7699890136719,297805200
2015-01-14 00:00:00+01:00,342.6000061035156,344.6700134277344,338.30999755859375,339.6700134277344,356539300
2015-01-15 00:00:00+01:00,341.5,353.30999755859375,332.7799987792969,348.45001220703125,439614200
2015-01-16 00:00:00+01:00,349.30999755859375,352.489990234375,345.2200012207031,352.3999938964844,348708200
2015-01-19 00:00:00+01:00,351.3299865722656,355.010009765625,351.3299865722656,353.17999267578125,289086200
2015-01-20 00:00:00+01:00,353.739990234375,357.4200134277344,353.739990234375,355.9599914550781,341276400
2015-01-21 00:00:00+01:00,356.57000732421875,358.1199951171875,353.2900085449219,358.1199951171875,375177100
2015-01-22 00:00:00+01:00,358.9200134277344,364.510009765625,357.5400085449219,364.04998779296875,456948500
2015-01-23 00:00:00+01:00,365.5,372.30999755859375,365.5,370.3699951171875,451459400
2015-01-26 00:00:00+01:00,369.67999267578125,372.3900146484375,368.4800109863281,372.3900146484375,298459200
2015-01-27 00:00:00+01:00,372.260009765625,372.7799987792969,367.0799865722656,368.70001220703125,322338700
2015-01-28 00:00:00+01:00,370.3500061035156,371.4200134277344,366.70001220703125,369.0799865722656,378340100
2015-01-29 00:00:00+01:00,367.760009765625,369.7900085449219,366.2799987792969,368.760009765625,394003600
2015-01-30 00:00:00+01:00,369.1099853515625,370.17999267578125,366.30999755859375,367.04998779296875,372882700
2015-02-02 00:00:00+01:00,366.9200134277344,368.0299987792969,364.260009765625,367.2799987792969,341659900
2015-02-03 00:00:00+01:00,368.3500061035156,372.1600036621094,368.3500061035156,370.2799987792969,425929600
